manufacture_date,brand,model,origin,type,seats,gearbox,fuel,color,mileage_v2,price,condition
2017,Chevrolet,Spark,Hàn Quốc,Hatchback,5.0,MT,petrol,red,100000,169000000.0,used
2023,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,brown,0,560000000.0,new
2015,Chevrolet,Spark,Việt Nam,Hatchback,2.0,MT,petrol,blue,120000,86000000.0,used
2017,Chevrolet,Spark,Việt Nam,Hatchback,5.0,MT,petrol,red,89639,155000000.0,used
2020,Hyundai,Accent,Hàn Quốc,Sedan,5.0,AT,petrol,white,37000,417500000.0,used
2020,Mercedes Benz,GLC,Việt Nam,SUV / Cross over,2.0,AT,petrol,black,28000,1359000000.0,used
2016,Kia,Sedona,Hàn Quốc,Minivan (MPV),7.0,AT,petrol,blue,72000,550000000.0,used
2020,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,white,49000,352000000.0,used
2016,Mazda,3,Nhật Bản,Sedan,5.0,AT,petrol,black,61000,428000000.0,used
2019,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,120000,528000000.0,used
2015,Kia,Morning,Việt Nam,Hatchback,5.0,AT,petrol,white,36000,260000000.0,used
2023,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,MT,oil,red,5316,642000000.0,used
2020,Hyundai,Kona,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,44800,519000000.0,used
2023,Kia,Sonet,Việt Nam,Sedan,5.0,AT,petrol,white,0,519000000.0,new
2016,Ford,Fiesta,Việt Nam,Hatchback,5.0,AT,petrol,white,70000,350000000.0,used
2019,Vinfast,Fadil,Việt Nam,Hatchback,5.0,AT,petrol,red,48000,280000000.0,used
2020,Mitsubishi,Xpander,Nước khác,Minivan (MPV),5.0,AT,petrol,white,53000,520000000.0,used
2013,Toyota,Corolla Altis,Việt Nam,Sedan,5.0,AT,petrol,black,23000,470000000.0,used
2016,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,brown,12000,400000000.0,used
2016,Ford,Fiesta,Việt Nam,Hatchback,5.0,AT,petrol,red,80000,350000000.0,used
2019,Toyota,Wigo,Nước khác,Hatchback,5.0,MT,petrol,silver,89000,235000000.0,used
2022,Mercedes Benz,GLC,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,9000,1644000000.0,used
2021,Hyundai,Accent,Hàn Quốc,Sedan,5.0,MT,petrol,black,24000,406000000.0,used
2015,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,brown,70223,320000000.0,used
2022,Ford,Ranger,Việt Nam,Pick-up (bán tải),2.0,AT,oil,red,15000,623000000.0,used
2021,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,white,25000,945000000.0,used
2018,Kia,Sedona,Việt Nam,Minivan (MPV),7.0,AT,petrol,black,84018,790000000.0,used
2015,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,80000,350000000.0,used
2020,Suzuki,XL 7,Nước khác,SUV / Cross over,7.0,AT,petrol,orange,29000,468000000.0,used
2019,Kia,Sedona,Việt Nam,Minivan (MPV),7.0,AT,petrol,white,100000,827000000.0,used
2022,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,brown,19000,629166666.5,used
2021,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,8728,565000000.0,used
2016,Mercedes Benz,GLE Class,Mỹ,Coupe (2 cửa),5.0,AT,petrol,others,28000,1681000000.0,used
2013,Chevrolet,Spark,Việt Nam,Hatchback,5.0,MT,petrol,silver,75,140000000.0,used
2017,Chevrolet,Cruze,Mỹ,Sedan,5.0,MT,petrol,white,800000,290000000.0,used
2022,Kia,K3,Việt Nam,Sedan,2.0,AT,petrol,blue,2500,590000000.0,used
2017,Kia,Sorento,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,37000,550000000.0,used
2017,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,34000,598000000.0,used
2022,Toyota,Veloz,Nước khác,Minivan (MPV),9.0,AT,petrol,black,12800,660000000.0,used
2020,Toyota,Avanza,Nước khác,Minivan (MPV),5.0,AT,petrol,white,52000,472000000.0,used
2023,Mazda,3,Nhật Bản,Sedan,5.0,AT,petrol,others,0,579000000.0,new
2023,Toyota,Yaris,Thái Lan,SUV / Cross over,5.0,AT,petrol,red,0,690000000.0,new
2017,Hyundai,Grand i10,Việt Nam,Hatchback,5.0,AT,petrol,silver,90000,295000000.0,used
2022,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,white,9800,544500000.0,used
2017,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,AT,petrol,white,76907,742000000.0,used
2012,Chevrolet,Aveo,Việt Nam,Sedan,5.0,MT,petrol,silver,62126,138000000.0,used
2023,Toyota,Raize,Thái Lan,SUV / Cross over,5.0,AT,petrol,gold,0,540000000.0,new
2019,Mitsubishi,Xpander,Nước khác,SUV / Cross over,7.0,MT,petrol,silver,83500,429000000.0,used
2016,Kia,Sedona,Việt Nam,Minivan (MPV),7.0,AT,oil,white,106000,699000000.0,used
2020,Kia,Sedona,Việt Nam,Minivan (MPV),5.0,AT,oil,red,35000,910000000.0,used
2016,Chevrolet,Cruze,Việt Nam,Sedan,5.0,MT,petrol,white,100000,230000000.0,used
2017,Chevrolet,Spark,Việt Nam,Hatchback,5.0,MT,petrol,red,100000,165000000.0,used
2017,Mercedes Benz,E Class,Nước khác,Kiểu dáng khác,5.0,AT,petrol,blue,65000,959500000.0,used
2017,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,black,200000,295000000.0,used
2018,Hyundai,Kona,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,76000,499000000.0,used
2023,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,red,0,450500000.0,new
2017,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,blue,22000,382000000.0,used
2018,Kia,Cerato,Việt Nam,Sedan,5.0,AT,petrol,white,29999,455000000.0,used
2021,Mazda,CX 8,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,6000,899000000.0,used
2005,Toyota,Zace,Việt Nam,SUV / Cross over,8.0,MT,petrol,blue,168000,149000000.0,used
2010,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,white,89152,245000000.0,used
2017,Honda,City,Nhật Bản,Sedan,5.0,AT,petrol,white,90000,360000000.0,used
2019,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,96000,510000000.0,used
2014,Hyundai,Tucson,Hàn Quốc,SUV / Cross over,5.0,AT,petrol,silver,71000,450000000.0,used
2019,Kia,Sedona,Việt Nam,Minivan (MPV),7.0,AT,oil,white,100668,829000000.0,used
2019,Honda,CR V,Thái Lan,SUV / Cross over,7.0,AT,petrol,red,53000,815000000.0,used
2003,Mazda,6,Việt Nam,Sedan,5.0,MT,petrol,silver,118000,118000000.0,used
2019,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,white,91368,789000000.0,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,grey,5600,760000000.0,used
2012,Chevrolet,Orlando,Việt Nam,Minivan (MPV),7.0,MT,petrol,grey,15588,5000000.0,used
2019,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AMT,oil,grey,127000,595000000.0,used
2016,Hyundai,Grand i10,Ấn Độ,Sedan,5.0,MT,petrol,grey,280000,250000000.0,used
2019,Ford,Transit,Việt Nam,Sedan,16.0,MT,oil,silver,76000,615000000.0,used
2020,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,52000,564500000.0,used
2021,Suzuki,Dòng khác,Việt Nam,Pick-up (bán tải),2.0,MT,petrol,white,20000,180000000.0,used
2018,Ford,Fiesta,Việt Nam,Hatchback,5.0,AT,petrol,brown,39112,343000000.0,used
2021,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,white,24000,938000000.0,used
2023,Mazda,CX 8,Hàn Quốc,SUV / Cross over,7.0,AT,petrol,white,0,949000000.0,new
2016,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,black,60000,888000000.0,used
2020,Mazda,CX 8,Việt Nam,SUV / Cross over,7.0,AT,petrol,red,37000,769000000.0,used
2017,Mitsubishi,Pajero Sport,Thái Lan,SUV / Cross over,7.0,MT,oil,brown,137000,452500000.0,used
2020,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,blue,56000,498000000.0,used
2018,Kia,Sedona,Việt Nam,Minivan (MPV),7.0,AT,oil,red,165000,725000000.0,used
2019,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,red,37000,470000000.0,used
2019,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,AT,petrol,black,90000,795000000.0,used
2014,Ford,EcoSport,Nhật Bản,SUV / Cross over,5.0,AT,petrol,black,100000,310000000.0,used
2022,Toyota,Vios,Nhật Bản,Sedan,5.0,MT,petrol,red,20700,420000000.0,used
2017,Suzuki,Dòng khác,Nhật Bản,Van,2.0,MT,petrol,gold,41000,185000000.0,used
2019,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,blue,95000,490000000.0,used
2017,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,white,100000,999000000.0,used
2021,Mitsubishi,Xpander,Việt Nam,Minivan (MPV),7.0,AT,petrol,silver,25000,536000000.0,used
2019,Ford,Explorer,Mỹ,SUV / Cross over,7.0,AT,petrol,white,47000,1289000000.0,used
2015,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,blue,76000,355000000.0,used
2018,Kia,Optima,Việt Nam,Sedan,5.0,AT,petrol,white,35000,598000000.0,used
2004,Ford,Escape,Mỹ,Sedan,5.0,AT,petrol,black,123,82000000.0,used
2014,Toyota,Innova,Việt Nam,Kiểu dáng khác,8.0,MT,petrol,silver,103000,300333333.3333333,used
2015,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,gold,86000,355000000.0,used
2002,Suzuki,Dòng khác,Nhật Bản,Minivan (MPV),7.0,MT,petrol,gold,100000,89000000.0,used
2017,Chevrolet,Camaro,Mỹ,Coupe (2 cửa),4.0,AT,petrol,white,23000,1968000000.0,used
1990,Honda,Accord,Mỹ,Sedan,5.0,MT,petrol,blue,100000,68000000.0,used
2023,Mitsubishi,Triton,Nhật Bản,Pick-up (bán tải),7.0,AT,oil,orange,0,638000000.0,new
2022,Mazda,2,Thái Lan,Sedan,5.0,AT,petrol,white,0,415000000.0,new
2020,Mercedes Benz,GLC,Đức,SUV / Cross over,5.0,AT,petrol,black,36000,1299000000.0,used
2023,Kia,Carnival,Việt Nam,SUV / Cross over,7.0,AT,oil,black,0,1429000000.0,new
2021,Mercedes Benz,GLC,Việt Nam,SUV / Cross over,5.0,AT,petrol,blue,35000,1399000000.0,used
2016,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,69000,352000000.0,used
2012,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,AT,petrol,gold,120000,300000000.0,used
2019,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,68000,517500000.0,used
2018,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,58000,492000000.0,used
2018,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,blue,72000,485000000.0,used
2017,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,102000,340000000.0,used
2015,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,grey,52565,325000000.0,used
2017,Honda,City,Việt Nam,Sedan,5.0,AT,petrol,silver,94000,370000000.0,used
2019,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,12000,535000000.0,used
2015,Mercedes Benz,E Class,Đức,Sedan,5.0,AT,petrol,black,10000,650000000.0,used
2022,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,oil,black,0,800000000.0,new
2021,Vinfast,Fadil,Việt Nam,Hatchback,5.0,AT,petrol,white,17000,320000000.0,used
2019,Honda,CR V,Thái Lan,SUV / Cross over,7.0,AT,petrol,others,60000,755000000.0,used
2022,Toyota,Veloz,Nước khác,Minivan (MPV),9.0,AT,petrol,others,6805,660000000.0,used
2020,Mercedes Benz,E Class,Việt Nam,Sedan,5.0,AT,petrol,black,17000,1190000000.0,used
2019,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,others,60000,410000000.0,used
2016,Toyota,Innova,Nhật Bản,Minivan (MPV),8.0,AT,petrol,silver,90000,431666666.6666667,used
2008,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,108000,203000000.0,used
2016,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,white,70000,738000000.0,used
2021,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,red,18000,1050000000.0,used
2017,Mercedes Benz,C Class,Việt Nam,Sedan,4.0,AT,petrol,black,39000,899000000.0,used
2015,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,black,76000,355000000.0,used
2017,Kia,Cerato,Việt Nam,Sedan,5.0,AT,petrol,white,100000,198000000.0,used
2023,Hyundai,Palisade,Việt Nam,SUV / Cross over,7.0,AT,oil,black,0,1469000000.0,new
2011,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,128000,228000000.0,used
2015,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,black,76155,355000000.0,used
2007,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,black,113000,292000000.0,used
2020,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,oil,others,60050,851000000.0,used
2011,Kia,Carens,Việt Nam,Minivan (MPV),7.0,MT,petrol,grey,100000,180000000.0,used
2005,Toyota,Zace,Việt Nam,Minivan (MPV),8.0,MT,petrol,blue,80000,178000000.0,used
2017,Suzuki,Dòng khác,Nhật Bản,Van,2.0,MT,petrol,orange,41000,185000000.0,used
2023,Honda,BR-V,Việt Nam,SUV / Cross over,7.0,AT,petrol,others,0,705000000.0,new
2018,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,silver,85238,309000000.0,used
2019,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,red,12000,1278000000.0,used
2019,Kia,Sorento,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,57000,580000000.0,used
2019,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,blue,48000,484500000.0,used
2023,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,blue,0,348666666.6666667,new
2017,Hyundai,Elantra,Việt Nam,Sedan,5.0,MT,petrol,white,84000,325000000.0,used
2019,Hyundai,Solati,Hàn Quốc,Kiểu dáng khác,16.0,MT,oil,silver,105000,905000000.0,used
2023,Kia,Seltos,Việt Nam,SUV / Cross over,5.0,AT,petrol,grey,0,704000000.0,new
2022,Kia,Sonet,Việt Nam,SUV / Cross over,5.0,AT,petrol,others,8400,496000000.0,used
2021,Mercedes Benz,GLC,Việt Nam,SUV / Cross over,2.0,AT,petrol,blue,21000,1399000000.0,used
2006,Mercedes Benz,Sprinter,Việt Nam,Van,16.0,AMT,oil,white,250000,140000000.0,used
2015,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,silver,88000,550000000.0,used
2019,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,blue,95000,469500000.0,used
2019,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,black,109668,488668668.0,used
2017,Mercedes Benz,E Class,Việt Nam,Sedan,5.0,AT,petrol,black,60000,1150000000.0,used
2019,Hyundai,Kona,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,50000,494500000.0,used
2014,Suzuki,Swift,Việt Nam,Hatchback,5.0,AT,petrol,red,90000,302500000.0,used
2007,Daewoo,Matiz,Việt Nam,Hatchback,5.0,MT,petrol,white,100000,48000000.0,used
2018,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,white,57000,795000000.0,used
2016,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,white,75000,888000000.0,used
2011,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,petrol,silver,270,350000000.0,used
2018,Hyundai,Grand i10,Việt Nam,Sedan,5.0,MT,petrol,white,200000,235000000.0,used
2021,Hyundai,Grand i10,Hàn Quốc,Sedan,5.0,MT,petrol,white,11000,310000000.0,used
2014,Toyota,Innova,Việt Nam,Minivan (MPV),7.0,MT,petrol,grey,158000,338000000.0,used
2016,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,white,60000,880000000.0,used
2023,Mitsubishi,Attrage,Nhật Bản,Sedan,5.0,MT,petrol,grey,0,375000000.0,new
2021,Vinfast,Fadil,Việt Nam,Hatchback,2.0,AT,petrol,white,17000,320000000.0,used
2023,Mazda,CX 5,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,0,779000000.0,new
2014,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,AT,petrol,black,93000,456000000.0,used
2013,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,white,52000,468000000.0,used
2014,Chevrolet,Captiva,Việt Nam,SUV / Cross over,7.0,AT,petrol,gold,66000,316000000.0,used
2020,Mitsubishi,Xpander Cross,Thái Lan,SUV / Cross over,5.0,AT,petrol,white,75000,525000000.0,used
2023,Mitsubishi,Xpander Cross,Nhật Bản,SUV / Cross over,7.0,AT,petrol,brown,0,698000000.0,new
2023,Honda,HR-V,Thái Lan,Hatchback,5.0,AT,petrol,red,0,771666666.6666666,new
2016,Hyundai,Elantra,Việt Nam,Sedan,5.0,AT,petrol,black,80000,368000000.0,used
2020,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,red,19000,1020000000.0,used
2023,Mitsubishi,Xpander,Nước khác,SUV / Cross over,7.0,AT,petrol,silver,0,658000000.0,new
2021,Toyota,Vios,Nhật Bản,Sedan,5.0,MT,petrol,white,49999,371500000.0,used
2019,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,red,90000,850000000.0,used
2021,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,40000,996000000.0,used
2021,Hyundai,Kona,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,10000,575000000.0,used
2021,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,red,25000,1050000000.0,used
2019,Chevrolet,Colorado,Thái Lan,Pick-up (bán tải),5.0,AMT,oil,black,4000,500000000.0,used
2018,Mercedes Benz,C Class,Việt Nam,Sedan,5.0,AT,petrol,white,23000,968000000.0,used
2019,Toyota,Vios,Việt Nam,Sedan,5.0,MT,petrol,white,82700,330000000.0,used
2016,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,silver,257081,385000000.0,used
2018,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,white,23000,938000000.0,used
2021,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,AT,petrol,white,14000,558000000.0,used
2015,Chevrolet,Spark,Việt Nam,Hatchback,2.0,MT,petrol,blue,112000,86000000.0,used
2019,Mitsubishi,Xpander,Nước khác,Minivan (MPV),7.0,MT,petrol,white,30000,450000000.0,used
2018,Chevrolet,Aveo,Mỹ,Sedan,5.0,MT,petrol,black,82000,219000000.0,used
2005,Ford,Escape,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,200000,147000000.0,used
2019,Mazda,CX 8,Việt Nam,SUV / Cross over,7.0,AT,petrol,white,39000,779000000.0,used
2022,Toyota,Veloz,Ấn Độ,Minivan (MPV),7.0,AT,petrol,black,43000,650000000.0,used
2018,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,orange,40000,650000000.0,used
2020,Kia,Sedona,Việt Nam,Minivan (MPV),7.0,AT,petrol,red,35000,910000000.0,used
2023,Mazda,2,Việt Nam,Sedan,5.0,AT,petrol,white,0,489000000.0,new
2016,Kia,Morning,Việt Nam,Hatchback,5.0,MT,petrol,red,160000,180000000.0,used
2022,Mitsubishi,Outlander,Nước khác,SUV / Cross over,7.0,AT,petrol,white,15000,715000000.0,used
2016,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,MT,oil,blue,71000,418000000.0,used
2022,Kia,Carnival,Việt Nam,Minivan (MPV),8.0,AT,hybrid,white,12000,1190000000.0,used
2019,Hyundai,Grand i10,Việt Nam,Hatchback,5.0,MT,petrol,silver,120000,230000000.0,used
2016,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,98000,365000000.0,used
2022,Mitsubishi,Xpander,Ấn Độ,Minivan (MPV),7.0,AT,petrol,black,37000,620000000.0,used
2009,Chevrolet,Lacetti,Mỹ,Sedan,5.0,AT,petrol,silver,80000,175000000.0,used
2020,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,black,22600,659000000.0,used
2019,Honda,CR V,Thái Lan,SUV / Cross over,7.0,AT,petrol,white,70000,670000000.0,used
2018,Ford,Fiesta,Việt Nam,Hatchback,5.0,AT,petrol,brown,39668,348668668.0,used
2021,Vinfast,Lux SA2.0,Việt Nam,SUV / Cross over,7.0,AT,petrol,black,41000,791000000.0,used
2021,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,oil,black,27900,899000000.0,used
2021,Ford,Everest,Thái Lan,SUV / Cross over,7.0,AT,oil,red,27000,1042666666.6666666,used
2016,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,oil,white,86000,670000000.0,used
2010,Toyota,Fortuner,Nhật Bản,SUV / Cross over,7.0,AT,petrol,silver,105000,350000000.0,used
2023,Ford,Ranger,Việt Nam,Pick-up (bán tải),5.0,AT,oil,silver,0,707000000.0,new
2023,Ford,Territory,Việt Nam,SUV / Cross over,5.0,AT,petrol,red,99,899999999.0,used
2022,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,8000,869500000.0,used
2019,Toyota,Fortuner,Nước khác,SUV / Cross over,7.0,AT,petrol,white,33700,820000000.0,used
2017,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,white,100000,1000000000.0,used
2023,Hyundai,Santa Fe,Việt Nam,SUV / Cross over,7.0,AT,petrol,blue,0,969000000.0,new
2008,Toyota,Innova,Việt Nam,Sedan,8.0,MT,petrol,silver,128000,255000000.0,used
2015,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,60000,367666666.6666667,used
2011,Ford,Focus,Việt Nam,Hatchback,5.0,AT,petrol,red,100000,225666666.66666666,used
2021,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,others,15000,445000000.0,used
2019,Toyota,Innova,Việt Nam,Minivan (MPV),8.0,MT,petrol,silver,69000,550000000.0,used
2015,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,silver,70000,319500000.0,used
2006,Toyota,Innova,Nhật Bản,Minivan (MPV),8.0,MT,petrol,silver,12800,155000000.0,used
2018,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,orange,50000,650000000.0,used
2020,Kia,Sorento,Việt Nam,SUV / Cross over,6.0,AT,petrol,blue,31000,860000000.0,used
2018,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,60000,458000000.0,used
2014,Ford,Everest,Việt Nam,SUV / Cross over,7.0,AT,oil,gold,73000,485000000.0,used
2017,Chevrolet,Colorado,Thái Lan,Pick-up (bán tải),4.0,AT,oil,red,9800,492000000.0,used
2016,Mercedes Benz,S Class,Việt Nam,Sedan,5.0,AT,petrol,white,75000,1530000000.0,used
2004,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,gold,130000,145000000.0,used
2022,Kia,K5,Hàn Quốc,Sedan,5.0,AT,petrol,grey,11000,855000000.0,used
2020,Toyota,Vios,Việt Nam,Sedan,5.0,AT,petrol,gold,46000,460000000.0,used
2023,Hyundai,Tucson,Việt Nam,SUV / Cross over,5.0,AT,petrol,others,0,632250000.0,new
2019,Toyota,Rush,Nhật Bản,SUV / Cross over,5.0,AT,petrol,white,55000,465000000.0,used
2014,Ford,EcoSport,Việt Nam,SUV / Cross over,5.0,AT,petrol,white,80000,312000000.0,used
2008,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,gold,93000,298000000.0,used
2015,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,others,75999,356500000.0,used
2022,Mazda,3,Việt Nam,Sedan,5.0,AT,petrol,white,5800,588000000.0,used
2021,Toyota,Wigo,Nước khác,Hatchback,5.0,AT,petrol,orange,7000,360000000.0,used
2009,Ford,Everest,Việt Nam,SUV / Cross over,7.0,MT,oil,white,375000,260000000.0,used
2022,Toyota,Veloz Cross,Nước khác,SUV / Cross over,7.0,AT,petrol,silver,31200,600000000.0,used
2016,Kia,Rio,Hàn Quốc,Hatchback,5.0,AT,petrol,white,12000,298000000.0,used
2018,Ford,Transit,Việt Nam,Minivan (MPV),16.0,MT,oil,silver,138000,575000000.0,used
2020,Kia,Sorento,Việt Nam,SUV / Cross over,5.0,AT,oil,white,69000,630500000.0,used
2016,Mercedes Benz,C Class,Đức,Sedan,5.0,AT,petrol,black,66000,868000000.0,used
2007,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,gold,93000,282000000.0,used
2012,Toyota,Fortuner,Việt Nam,SUV / Cross over,7.0,MT,oil,silver,116000,454000000.0,used
2019,Ford,Everest,Việt Nam,SUV / Cross over,7.0,AT,oil,grey,84000,920000000.0,used
2022,Ford,Transit,Việt Nam,Kiểu dáng khác,16.0,MT,oil,black,0,249000000.0,new
2021,Mercedes Benz,GLC,Việt Nam,SUV / Cross over,2.0,AT,petrol,blue,24000,1399000000.0,used
2007,Mercedes Benz,Dòng khác,Việt Nam,Sedan,5.0,AT,petrol,black,80000,162500000.0,used
2008,Chevrolet,Captiva,Việt Nam,SUV / Cross over,7.0,MT,petrol,silver,114000,146000000.0,used
2020,Ford,Ranger,Thái Lan,Pick-up (bán tải),5.0,AT,oil,grey,38000,545000000.0,used
2019,Hyundai,Solati,Việt Nam,SUV / Cross over,16.0,MT,oil,silver,110000,920000000.0,used
2004,Ford,Ranger,Mỹ,Pick-up (bán tải),5.0,MT,oil,red,12000,145000000.0,used
2021,Mercedes Benz,GLC,Việt Nam,SUV / Cross over,2.0,AT,petrol,blue,22000,1399000000.0,used
2014,Mazda,BT 50,Thái Lan,Pick-up (bán tải),5.0,AT,oil,white,140499,325000000.0,used
2020,Mazda,CX 8,Việt Nam,SUV / Cross over,7.0,AT,petrol,red,35000,769000000.0,used
2018,Hyundai,Accent,Việt Nam,Sedan,5.0,MT,petrol,grey,69000,316000000.0,used
2016,Toyota,Camry,Việt Nam,Sedan,5.0,AT,petrol,others,81000,598000000.0,used
2016,Mercedes Benz,GLE Class,Mỹ,SUV / Cross over,5.0,AT,petrol,white,28000,1680000000.0,used
