manufacture_date,brand,model,origin,type,seats,gearbox,fuel,color,mileage_v2,price,condition
2022,4,236,6,6,7.0,1,3,12,7200,880000000.0,1
2023,4,94,6,7,5.0,1,3,0,0,580000000.0,0
2021,3,40,3,1,5.0,1,3,7,25000,359000000.0,1
2023,11,240,6,6,5.0,1,0,12,0,458000000.0,0
2023,8,268,3,6,7.0,1,3,12,0,539000000.0,0
2020,10,251,6,7,5.0,1,3,3,39000,476000000.0,1
2023,8,30,4,7,5.0,2,3,12,0,380000000.0,0
2018,2,196,4,5,5.0,1,2,7,7800,608000000.0,1
2011,10,251,2,7,5.0,1,3,11,70000,315000000.0,1
2023,8,178,2,6,7.0,1,3,0,0,825000000.0,0
2018,5,67,6,7,5.0,1,3,12,69000,455000000.0,1
2016,10,136,6,3,8.0,2,3,11,92000,400000000.0,1
2020,5,212,6,7,5.0,1,3,5,70000,359000000.0,1
2021,10,109,6,6,7.0,1,2,3,22000,918000000.0,1
2001,8,140,2,6,8.0,2,3,2,60000,50000000.0,1
2021,4,21,6,7,5.0,1,3,12,36000,458000000.0,1
2014,10,136,6,3,8.0,2,3,11,100000,278000000.0,1
2018,1,218,3,1,2.0,2,3,0,58000,158000000.0,1
2020,10,79,6,7,5.0,1,3,1,40000,639000000.0,1
2014,5,197,0,1,5.0,1,3,12,79000,315000000.0,1
2017,1,177,6,3,7.0,1,3,1,63000,405000000.0,1
2019,1,230,1,6,7.0,1,2,6,23100,689000000.0,1
2020,6,50,6,6,5.0,1,3,10,24000,739000000.0,1
2021,5,206,6,6,5.0,1,3,7,10000,618000000.0,1
2015,6,13,2,7,5.0,1,3,0,70000,445000000.0,1
2006,4,222,0,6,8.0,2,2,1,233000,235000000.0,1
2023,8,268,4,8,7.0,1,3,0,0,583000000.0,0
2023,8,268,2,3,7.0,1,3,12,0,658000000.0,0
2019,10,57,4,7,5.0,1,3,0,66399,780000000.0,1
2022,10,270,6,8,5.0,1,3,0,3000,588000000.0,1
2008,2,99,1,6,7.0,2,2,2,170000,220000000.0,1
2005,2,99,1,6,7.0,2,2,1,150,155000000.0,1
2011,4,244,0,0,5.0,1,3,12,75000,375000000.0,1
2015,4,94,0,7,5.0,1,3,12,45000,399000000.0,1
2019,5,198,0,3,5.0,2,3,12,68000,415000000.0,1
2015,4,126,9,1,5.0,2,3,2,135896,165000000.0,1
2021,5,67,0,7,5.0,1,3,12,43000,520000000.0,1
2017,10,251,2,7,5.0,2,3,6,800000,340000000.0,1
2021,10,251,2,7,5.0,1,3,0,15000,430000000.0,1
2006,4,90,0,2,2.0,2,2,2,500000,105000000.0,1
2004,5,172,0,1,5.0,1,3,11,125,135000000.0,1
2014,2,232,6,2,6.0,2,2,11,200000,376000000.0,1
2006,5,172,0,1,7.0,1,2,10,1234,153000000.0,1
2018,10,251,6,7,5.0,2,3,11,6850,340000000.0,1
2009,3,72,6,7,5.0,1,3,0,200000,225000000.0,1
2016,5,198,6,7,7.0,1,2,12,170000,360000000.0,1
2023,8,268,3,3,7.0,1,3,12,0,658000000.0,0
2008,3,22,1,7,5.0,1,3,6,100000,350000000.0,1
2005,8,180,2,2,5.0,2,3,11,120000,130000000.0,1
2018,7,41,8,7,5.0,1,3,1,36000,888000000.0,1
2023,8,30,4,7,5.0,1,3,10,0,332000000.0,0
2018,4,21,0,7,5.0,2,3,11,90250,285000000.0,1
2011,5,172,6,1,5.0,1,3,6,75258,18500000.0,1
2023,6,5,2,7,5.0,1,3,10,10000,600000000.0,1
2012,0,14,8,0,4.0,1,3,1,60000,1099000000.0,1
2015,4,94,0,7,5.0,1,3,12,44000,398000000.0,1
2022,5,214,0,8,5.0,1,3,5,25000,555555555.0,1
2021,3,40,3,1,5.0,1,3,10,20000,399000000.0,1
2020,10,57,4,7,5.0,0,3,12,9999,920000000.0,1
2010,10,136,6,3,8.0,2,3,11,0,265000000.0,1
2023,8,269,2,3,7.0,1,3,7,0,698000000.0,0
2007,10,136,6,3,8.0,2,3,11,120000,142000000.0,1
2023,8,90,2,6,5.0,1,3,0,0,700000000.0,1
2014,10,136,6,6,7.0,2,3,11,0,285000000.0,1
2016,2,232,6,9,16.0,2,2,12,215000,468000000.0,1
2018,4,21,0,7,5.0,2,3,12,143000,325000000.0,1
2022,4,223,3,3,7.0,1,3,12,4550,498000000.0,1
2017,2,232,6,6,16.0,2,2,11,200000,535000000.0,1
2023,2,196,4,5,5.0,1,2,0,0,1299000000.0,0
2001,10,57,2,7,5.0,2,3,9,160,165000000.0,1
2015,9,224,6,1,5.0,1,3,2,29000,329000000.0,1
2016,2,232,6,3,16.0,2,2,11,230000,479000000.0,1
2018,6,38,4,8,5.0,2,2,2,93000,375000000.0,1
2016,10,136,6,3,8.0,2,3,11,71999,458000000.0,1
2022,3,72,4,7,5.0,1,3,1,2200,728000000.0,1
2022,2,99,4,6,7.0,1,2,12,39000,1199000000.0,1
2007,1,58,6,6,7.0,1,3,11,150000,200000000.0,1
2022,4,85,9,6,5.0,1,3,12,50000,585000000.0,1
1995,10,57,2,7,5.0,2,3,4,458888,109000000.0,1
2002,5,215,0,6,7.0,1,2,6,0,235000000.0,1
2020,6,50,6,6,5.0,1,3,10,27000,735000000.0,1
2023,11,240,6,6,5.0,1,0,2,0,458000000.0,0
2017,10,79,6,7,5.0,1,3,11,57000,495000000.0,1
2017,2,232,6,9,7.0,2,2,11,160000,539000000.0,1
2020,3,47,6,6,7.0,1,3,2,25000,845000000.0,1
2013,2,99,9,7,7.0,2,2,10,78000,425000000.0,1
2020,10,251,6,7,5.0,1,3,4,38000,475000000.0,1
2008,9,90,2,2,2.0,2,3,12,999999,85000000.0,1
2014,2,99,6,6,7.0,1,2,6,100000,450000000.0,1
2019,4,144,6,6,5.0,1,3,0,55000,560000000.0,1
2009,10,136,6,3,8.0,2,3,11,190852,259000000.0,1
2007,5,172,0,1,5.0,2,3,2,123456,89000000.0,1
2017,6,50,6,6,5.0,1,3,12,77893,625000000.0,1
2023,2,196,4,8,5.0,1,2,1,0,1299000000.0,0
2000,5,190,6,7,5.0,2,3,2,50000,35000000.0,1
2020,2,196,4,5,5.0,1,2,3,64000,570000000.0,1
2019,7,41,8,7,5.0,1,3,1,40000,1199000000.0,1
1986,10,148,2,0,4.0,2,2,10,99999,379000000.0,1
2019,10,251,6,7,5.0,1,3,0,50000,435000000.0,1
2015,1,87,6,7,5.0,1,3,1,50213,248000000.0,1
2007,1,58,1,6,7.0,2,3,4,168000,160000000.0,1
2007,1,58,1,8,7.0,2,3,1,0,165000000.0,1
2019,5,172,6,2,5.0,2,3,4,12000,260000000.0,1
2011,4,21,0,7,5.0,1,3,12,160852,269000000.0,1
2023,2,196,6,5,5.0,1,2,10,0,864000000.0,0
2023,11,240,6,6,5.0,1,0,10,0,458000000.0,0
2005,9,24,6,7,2.0,2,1,12,1900,57000000.0,1
2015,2,232,6,2,16.0,2,2,11,190000,439000000.0,1
2023,2,196,1,8,5.0,1,2,0,0,659000000.0,0
2020,6,50,6,6,5.0,1,3,10,27000,735000000.0,1
2019,4,21,6,7,5.0,2,3,11,480000,430000000.0,1
2017,10,136,6,8,8.0,2,3,0,92000,449000000.0,1
2019,2,99,4,6,7.0,1,2,12,33000,850000000.0,1
2018,4,94,0,7,5.0,1,3,12,80000,428000000.0,1
2022,8,181,4,6,7.0,1,2,12,0,1130000000.0,0
2003,10,79,2,7,5.0,1,3,11,172000,155000000.0,1
2017,10,136,6,3,8.0,2,3,8,66000,479000000.0,1
2003,8,140,6,6,7.0,2,3,2,130000,75000000.0,1
2014,10,136,6,6,7.0,2,3,3,92,375000000.0,1
2013,1,218,6,9,2.0,2,3,11,770000,70000000.0,1
2008,0,264,1,6,4.0,1,3,12,90000,540000000.0,1
2018,2,196,6,5,5.0,1,2,12,55000,609000000.0,1
2008,4,123,0,1,5.0,1,3,0,138000,195000000.0,1
2020,4,126,9,7,5.0,1,3,12,30,329000000.0,1
2014,4,21,0,1,5.0,1,3,12,100000,299999000.0,1
2020,11,104,6,1,5.0,1,3,6,71000,275000000.0,1
2019,4,21,6,7,5.0,2,3,12,67000,343000000.0,1
2014,1,34,6,7,5.0,1,3,6,150000,195000000.0,1
2017,10,251,6,7,5.0,1,3,11,60000,394000000.0,1
2021,2,196,4,5,5.0,1,2,1,38000,1020000000.0,1
2014,10,136,6,3,7.0,2,3,0,219000,335000000.0,1
2005,8,140,2,6,8.0,2,3,4,12345,125000000.0,1
2019,7,41,8,7,5.0,1,3,1,37000,968000008.0,1
2013,4,95,3,1,5.0,2,3,0,71000,160000000.0,1
2000,10,78,2,7,5.0,2,3,8,126000,135000000.0,1
2003,5,42,6,1,5.0,2,3,2,23546,75000000.0,1
2017,10,270,4,1,5.0,1,3,12,60000,425000000.0,1
2019,3,40,4,1,5.0,1,3,10,85000,347000000.0,1
2008,10,270,2,1,5.0,1,3,12,96000,279000000.0,1
2016,10,109,6,6,7.0,1,3,0,62000,580000000.0,1
2021,10,135,4,5,5.0,1,2,11,25000,870000000.0,1
2023,8,269,3,8,7.0,1,3,0,0,698000000.0,0
2006,10,136,6,3,8.0,2,3,0,200000,128000000.0,1
2015,2,196,4,5,5.0,1,2,10,126500,450000000.0,1
2019,8,178,6,6,5.0,1,3,12,65000,590000000.0,1
2005,8,140,2,6,8.0,2,3,5,180000,410000000.0,1
2019,4,21,6,7,5.0,2,3,12,80000,330000000.0,1
2022,10,80,6,6,5.0,1,3,10,16000,696000000.0,1
2023,4,85,6,6,5.0,1,3,12,0,603000000.0,0
2007,5,172,0,1,5.0,1,3,12,170000,145000000.0,1
2005,2,151,6,7,5.0,2,3,1,150000,110000000.0,1
2019,8,181,6,6,7.0,1,3,10,77000,775000000.0,1
2018,4,21,6,7,5.0,1,3,12,16961,450000000.0,1
2016,6,50,6,6,5.0,1,3,8,70000,519000000.0,1
2020,10,199,3,6,5.0,1,3,11,55000,535000000.0,1
2023,11,240,6,1,5.0,1,0,2,0,458000000.0,0
2019,10,57,4,7,5.0,1,3,3,45000,895000000.0,1
2019,7,41,8,7,5.0,1,3,12,30000,1239000000.0,1
2019,6,5,6,7,5.0,1,3,12,72000,495000000.0,1
2014,5,172,0,1,5.0,1,3,11,100,239000000.0,1
2018,2,105,6,1,5.0,1,3,12,62000,386000000.0,1
2020,0,6,8,7,5.0,1,3,2,31000,1139000000.0,1
2010,10,136,2,3,8.0,2,3,11,89000,230000000.0,1
2014,10,109,6,6,7.0,2,2,6,0,510000000.0,1
2016,10,136,2,6,8.0,2,3,11,150000,380000000.0,1
2021,4,94,6,7,5.0,1,3,10,14000,605000000.0,1
2013,10,57,6,7,5.0,1,3,1,89000,489000000.0,1
2016,5,197,0,7,5.0,2,3,11,100200,260000000.0,1
2021,10,80,4,6,5.0,1,3,11,19000,789000000.0,1
2015,10,79,6,7,5.0,1,3,3,53000,505000000.0,1
2013,2,196,4,5,5.0,1,2,8,120000,340000000.0,1
2017,10,251,6,7,5.0,1,3,11,61000,395000000.0,1
2011,5,172,6,1,4.0,1,3,5,65000,188000000.0,1
2019,10,57,4,7,5.0,1,3,3,50000,1000000000.0,1
2014,2,93,6,6,5.0,1,3,7,100200,355000000.0,1
2021,2,196,4,5,5.0,1,2,6,60000,1080000000.0,1
2022,2,99,4,6,7.0,1,2,12,39000,1199000000.0,1
2008,4,204,0,6,7.0,1,3,1,40,295000000.0,1
2021,5,206,6,6,5.0,1,3,7,10000,618000000.0,1
2018,1,218,1,1,5.0,2,3,11,48000,195000000.0,1
2023,2,196,6,5,5.0,1,2,12,0,688000000.0,0
2023,2,196,6,5,5.0,1,2,0,0,707000000.0,0
2023,5,172,6,8,5.0,2,3,0,0,369000000.0,0
2023,4,90,6,3,7.0,1,3,12,0,850000000.0,0
2022,3,71,6,7,5.0,1,3,1,17000,509000000.0,1
2013,1,218,6,1,5.0,2,3,12,84600,148000000.0,1
2005,10,57,1,8,5.0,1,3,0,85000,105000000.0,1
1994,9,253,2,5,5.0,2,3,12,22268,95000000.0,1
2023,8,235,2,5,5.0,1,2,12,0,618000000.0,0
2003,6,13,2,7,5.0,2,3,11,123456,105000000.0,1
2017,1,87,6,7,5.0,2,3,11,69000,267000000.0,1
2023,6,50,6,6,5.0,1,3,12,0,749000000.0,0
2013,4,95,9,1,5.0,2,3,11,71000,159000000.0,1
2017,5,198,6,8,7.0,1,3,0,70000,340000000.0,1
2020,10,251,6,7,5.0,1,3,4,14000,475000000.0,1
2022,8,30,4,7,5.0,1,3,0,0,465000000.0,0
2023,11,241,6,6,5.0,1,0,0,0,907000000.0,0
2019,5,172,6,1,5.0,1,3,12,60000,289000000.0,1
2015,3,47,6,6,5.0,1,3,12,170000,570000000.0,1
2022,2,99,6,6,7.0,1,2,0,69000,1188000000.0,1
2006,8,140,6,6,8.0,2,3,0,196000,139000000.0,1
2019,10,251,6,7,5.0,1,3,12,80000,365000000.0,1
2015,5,172,6,1,2.0,1,3,10,92000,238000000.0,1
2008,10,133,6,9,6.0,2,3,11,200000,228000000.0,1
2018,2,105,6,1,5.0,1,3,0,62000,486000000.0,1
2020,8,268,3,3,7.0,2,3,3,45000,450000000.0,1
2003,10,251,6,7,5.0,2,3,12,0,110000000.0,0
2015,10,136,6,6,8.0,1,3,11,0,385000000.0,1
2016,2,196,4,5,5.0,2,2,2,0,398000000.0,1
2011,4,244,0,8,5.0,1,3,0,70000,358000000.0,1
2018,4,126,6,1,5.0,1,3,0,78000,315000000.0,1
2003,10,79,6,7,5.0,2,3,12,210000,190000000.0,1
2023,11,241,6,6,5.0,1,0,7,0,957000000.0,0
2015,5,197,0,1,5.0,1,3,12,51000,345000000.0,1
2022,10,33,3,6,7.0,2,3,0,60000,505000000.0,1
2016,4,126,0,1,5.0,2,3,12,3568,175000000.0,1
2019,4,94,6,7,5.0,1,3,1,42000,399999999.0,1
2016,10,251,6,7,5.0,2,3,10,130390,250000000.0,1
2021,8,268,3,3,7.0,1,3,10,31000,528000000.0,1
2015,4,126,0,1,5.0,2,3,6,150000,205000000.0,1
2020,3,72,4,7,5.0,1,3,12,15000,670000000.0,1
2004,6,13,2,7,5.0,2,3,6,181000,150000000.0,1
2020,2,93,6,6,5.0,1,3,6,54000,460000000.0,1
2000,6,8,2,7,5.0,2,3,2,953000,85000000.0,1
2016,1,218,6,9,2.0,2,3,0,170000,120000000.0,1
2023,11,240,6,1,5.0,1,0,1,0,458000000.0,0
2021,10,79,6,7,5.0,1,3,12,15999,615000000.0,1
2023,2,196,4,5,5.0,1,2,12,120,1290000000.0,1
2020,4,126,6,1,5.0,1,3,10,30,345000000.0,1
2019,4,236,6,6,5.0,1,2,0,60000,725000000.0,1
2013,1,218,6,1,4.0,2,3,12,86000,148000000.0,1
2021,10,80,4,6,5.0,1,3,11,19000,777777777.0,1
2014,4,21,0,1,5.0,1,3,12,100000,299999000.0,1
2008,3,22,2,7,4.0,1,3,12,96000,315000000.0,1
2022,4,236,6,6,5.0,1,3,12,16000,895000000.0,1
2009,5,67,2,7,5.0,2,3,11,140000,236000000.0,1
2019,4,126,6,1,5.0,1,3,12,68000,325000000.0,1
2012,4,21,0,7,5.0,1,3,6,65000,265000000.0,1
2010,7,90,8,7,5.0,1,3,1,92000,770000000.0,1
2023,2,196,4,5,5.0,1,2,0,0,1299000000.0,0
2023,4,21,6,7,5.0,1,3,0,0,516000000.0,0
2016,8,235,4,5,5.0,1,2,4,160000,360000000.0,1
2005,9,24,2,8,2.0,2,3,12,6879,58000000.0,1
2019,10,257,2,1,5.0,1,3,0,31000,309000000.0,1
2018,1,218,3,1,2.0,2,3,0,58000,155000000.0,1
2018,4,126,6,1,5.0,1,3,12,58000,328000000.0,1
2015,4,126,9,1,5.0,2,3,10,112198,228000000.0,1
2016,5,197,0,7,5.0,1,3,0,36000,325000000.0,1
2014,1,34,6,7,5.0,1,3,6,150000,195000000.0,1
2012,0,14,8,0,4.0,1,3,1,60000,1099000000.0,1
2023,2,196,6,5,5.0,1,2,12,0,688000000.0,0
2016,10,136,2,6,8.0,2,3,4,70000,395000000.0,1
2007,2,106,1,1,5.0,1,3,11,76000,180000000.0,1
2013,1,218,6,9,2.0,2,3,11,60000,78000000.0,1
2016,1,218,6,9,2.0,2,3,0,170000,90000000.0,1
2020,4,126,6,1,5.0,1,3,10,30,345000000.0,1
2022,2,99,4,6,7.0,1,2,12,39000,1199000000.0,1
2002,2,97,6,1,5.0,1,3,6,200000,139000000.0,1
2019,4,236,6,6,5.0,1,2,0,60000,725000000.0,1
2016,10,136,2,3,8.0,2,3,11,130,345000000.0,1
2003,8,140,2,6,8.0,2,3,11,275800,125000000.0,1
2005,10,57,1,8,5.0,1,3,0,85000,105000000.0,1
2015,6,50,6,6,5.0,1,3,12,1,468000000.0,1
2013,4,204,0,6,7.0,1,3,0,74000,507000000.0,1
2020,7,114,6,6,5.0,1,3,6,24000,1618000000.0,1
2023,2,196,6,5,5.0,1,2,0,0,707000000.0,0
2015,4,126,9,7,5.0,1,3,11,63000,259000000.0,1
2019,2,99,4,6,7.0,1,2,1,68000,860000000.0,1
2012,1,87,6,7,5.0,1,3,1,117000,209000000.0,1
2013,1,218,6,9,2.0,2,3,6,55000,73000000.0,1
2018,1,218,1,1,5.0,2,3,11,48000,195000000.0,1
2021,3,40,2,1,5.0,1,3,7,19000,390000000.0,1
2023,10,251,6,8,5.0,1,3,0,25000,520000000.0,1
2004,2,97,1,6,5.0,2,3,1,128687,145000000.0,1
2011,5,108,0,7,5.0,2,3,0,118000,220000000.0,1
2023,11,240,6,6,5.0,1,0,1,0,458000000.0,0
2014,4,126,9,1,5.0,2,3,5,120390,145000000.0,1
2015,1,34,1,7,5.0,1,3,6,75000,185000000.0,1
2023,2,196,6,5,5.0,1,2,0,0,707000000.0,0
2016,10,136,6,3,8.0,2,3,11,71999,458000000.0,1
2014,5,60,6,3,7.0,2,3,11,123456,259000000.0,1
2019,10,136,6,3,8.0,2,3,6,120000,510000000.0,1
2016,5,197,0,7,5.0,2,3,11,103000,260000000.0,1
2019,2,232,6,2,16.0,2,2,1,66000,598000000.0,1
2004,5,172,0,1,5.0,1,3,11,125,135000000.0,1
2023,8,269,2,3,7.0,1,3,7,0,698000000.0,0
2019,4,94,6,7,5.0,1,3,1,42000,399999999.0,1
2003,10,79,6,7,5.0,2,3,12,210000,170000000.0,1
2019,7,41,8,7,5.0,1,3,1,40000,1199000000.0,1
2007,1,58,1,6,7.0,2,3,4,168000,160000000.0,1
2019,10,257,3,1,5.0,1,3,12,27000,325000000.0,1
2007,1,58,1,6,7.0,2,3,11,3979,150000000.0,1
2017,2,90,4,1,5.0,2,3,0,60000,445000000.0,1
2019,2,232,3,9,7.0,2,2,1,66000,598000000.0,1
2020,4,21,6,7,5.0,2,3,10,45000,366000000.0,1
2023,11,240,6,6,5.0,1,0,2,0,458000000.0,0
2020,4,126,6,1,5.0,1,3,10,30,339000000.0,1
2007,1,58,6,6,7.0,1,3,11,150000,195000000.0,1
2001,8,140,2,6,8.0,2,3,2,60000,45000000.0,1
2016,4,126,9,7,5.0,1,3,12,87000,285000000.0,1
2018,2,93,6,6,5.0,1,3,12,63000,389000000.0,1
2009,5,172,0,1,5.0,1,3,11,97000,179000000.0,1
1992,10,57,6,7,5.0,2,3,0,85000,185000000.0,1
2016,6,13,6,7,5.0,1,3,11,65,465000000.0,1
2020,3,22,4,7,5.0,1,3,12,19000,948000000.0,1
2021,6,49,6,6,5.0,1,3,10,60000,549000000.0,1
2018,4,21,0,7,5.0,2,3,11,90250,285000000.0,1
2017,1,34,6,7,5.0,2,3,1,76000,200000000.0,1
2021,3,47,6,6,7.0,1,3,6,24030,910000000.0,1
2018,10,57,6,7,5.0,1,3,10,68000,625000000.0,1
2018,2,196,6,5,5.0,1,2,12,55000,609000000.0,1
2019,5,176,0,7,5.0,1,3,12,40000,630000000.0,1
2023,11,240,6,6,5.0,1,0,12,0,458000000.0,0
2023,11,241,6,6,5.0,1,0,7,0,957000000.0,0
2015,4,126,9,1,5.0,2,3,10,112198,228000000.0,1
2013,10,57,6,7,5.0,1,3,1,80000,499000000.0,1
2015,1,87,6,7,5.0,1,3,1,50213,245000000.0,1
2014,1,218,6,1,2.0,2,3,10,68000,106000000.0,1
2016,10,251,6,7,5.0,2,3,10,130390,245000000.0,1
2016,4,126,0,1,5.0,2,3,12,3568,175000000.0,1
2008,1,58,6,6,7.0,2,3,0,207000,170000000.0,1
2023,2,196,6,5,5.0,1,2,4,0,669000000.0,0
2018,10,136,6,6,7.0,1,3,4,50999,630000000.0,1
2020,11,104,1,7,5.0,1,3,2,30,285000000.0,1
2015,6,3,6,1,5.0,1,3,12,60000,298000000.0,1
2010,10,136,2,7,8.0,2,3,11,99999,224000000.0,1
2020,5,212,0,7,5.0,2,3,12,68000,295000000.0,1
2022,8,181,4,6,7.0,1,2,12,0,1130000000.0,0
2020,2,93,6,6,5.0,1,3,6,54000,460000000.0,1
2016,10,136,6,3,8.0,2,3,11,100000,415000000.0,1
2020,3,72,4,7,5.0,1,3,12,15000,650000000.0,1
2005,8,140,2,6,8.0,2,3,11,200000,75000000.0,1
2017,1,87,6,7,5.0,2,3,11,69000,256000000.0,1
2010,5,165,6,1,4.0,2,3,11,130000,100000000.0,1
2023,8,178,2,6,7.0,1,3,0,0,555000000.0,1
2019,2,196,4,5,5.0,1,2,7,111111,600000000.0,1
2017,4,94,6,7,5.0,1,3,11,33000,449000000.0,1
2004,8,140,6,6,7.0,2,3,11,185000,7500000.0,1
2019,10,257,3,1,5.0,1,3,12,27000,325000000.0,1
2015,5,172,6,1,5.0,2,3,12,60000,158000000.0,1
2023,11,240,6,6,5.0,1,0,2,0,458000000.0,0
2019,5,198,0,3,5.0,2,3,12,78000,399000000.0,1
2007,1,58,1,8,7.0,2,3,1,0,165000000.0,1
2014,5,172,6,1,5.0,2,3,12,120379,145000000.0,1
2019,6,51,6,6,5.0,1,3,10,46000,739000000.0,1
2010,5,108,0,7,5.0,2,3,11,130000,235000000.0,1
2011,5,172,3,1,5.0,2,3,2,300,145000000.0,1
1998,8,140,2,6,8.0,2,3,0,120000,47000000.0,1
2015,2,196,4,5,5.0,2,2,12,88000,336000000.0,1
2012,0,14,8,0,4.0,1,3,1,60000,1099000000.0,1
1995,10,57,2,7,5.0,2,3,4,458888,109000000.0,1
2020,10,57,4,7,5.0,0,3,12,65000,920000000.0,1
2019,4,144,6,6,5.0,1,3,0,55000,560000000.0,1
2023,4,21,6,7,5.0,1,3,0,0,516000000.0,0
2006,5,172,0,1,7.0,1,2,10,1234,153000000.0,1
2015,5,197,0,1,5.0,1,3,12,74000,348000000.0,1
2020,9,267,3,6,7.0,1,3,0,23000,515000000.0,1
2016,7,41,8,7,5.0,1,3,1,40000,838000000.0,1
2023,4,90,6,3,7.0,1,3,12,0,850000000.0,0
2018,4,21,0,7,5.0,2,3,11,6,315000000.0,1
2007,1,58,6,6,7.0,1,3,11,110000,179000000.0,1
2023,8,178,2,6,7.0,1,3,0,0,825000000.0,0
2009,1,58,1,6,7.0,1,2,1,95,275000000.0,1
2014,5,197,0,1,5.0,1,3,12,79000,310000000.0,1
2002,5,215,0,6,7.0,1,2,6,0,235000000.0,1
2023,11,241,6,8,5.0,1,0,0,0,920000000.0,0
1995,3,22,2,7,5.0,2,3,2,121219,105000000.0,1
2012,5,60,6,3,7.0,2,3,11,120852,245000000.0,1
2022,4,21,6,7,2.0,1,3,12,25900,458000000.0,1
2012,10,251,2,7,5.0,1,3,11,73000,310000000.0,1
2023,4,126,6,1,5.0,1,3,0,0,416000000.0,0
2022,6,51,6,6,9.0,1,3,12,3000,988000000.0,1
1999,10,273,2,6,8.0,2,3,2,222222,89000000.0,1
2010,10,136,6,3,8.0,2,3,11,0,265000000.0,1
2021,4,236,6,6,5.0,1,3,12,35000,750000000.0,1
2020,2,196,4,5,5.0,1,2,3,64000,570000000.0,1
2019,4,236,6,6,5.0,1,2,0,60000,725000000.0,1
2014,4,21,0,1,5.0,1,3,12,100000,299999000.0,1
2022,10,57,4,7,5.0,1,3,12,25000,899000000.0,1
2015,8,235,4,5,5.0,1,2,10,120000,349000000.0,1
2019,4,126,6,1,5.0,1,3,0,33500,325000000.0,1
2015,5,172,6,1,2.0,1,3,10,92000,238000000.0,1
2023,2,196,4,5,5.0,1,2,0,0,1299000000.0,0
2018,4,126,6,1,5.0,1,3,11,52000,309000000.0,1
2017,10,136,6,3,8.0,2,3,0,68000,475000000.0,1
2023,11,240,6,6,5.0,1,0,10,0,458000000.0,0
2011,4,21,0,7,5.0,1,3,12,160852,269000000.0,1
2017,5,172,0,1,5.0,2,3,12,270000,170000000.0,1
2023,8,235,2,5,5.0,1,2,12,0,618000000.0,0
2015,10,136,6,3,8.0,2,3,12,100000,285000000.0,1
2020,3,72,4,7,5.0,1,3,12,15000,630000000.0,1
2020,2,93,6,6,5.0,1,3,6,54000,450000000.0,1
2023,4,85,6,6,5.0,1,3,12,0,603000000.0,0
2022,4,236,6,6,5.0,1,3,12,35000,759000000.0,1
2019,2,232,3,9,7.0,2,2,1,66000,598000000.0,1
2022,10,57,4,7,5.0,1,3,12,25000,899000000.0,1
2018,2,196,6,5,5.0,1,2,12,55000,609000000.0,1
2016,10,136,2,6,8.0,2,3,4,70000,395000000.0,1
2012,1,87,6,7,5.0,1,3,1,117000,209000000.0,1
2018,6,5,6,7,5.0,1,3,12,21000,550000000.0,1
2014,4,126,0,1,5.0,2,3,12,0,192000000.0,1
2009,1,218,6,1,5.0,1,3,5,139000,136000000.0,1
2022,10,251,6,7,5.0,2,3,0,2450,450000000.0,1
2011,5,172,0,1,5.0,2,3,2,300,132000000.0,1
2019,4,236,6,6,5.0,1,2,0,60000,725000000.0,1
2011,10,251,2,7,5.0,1,3,11,70000,315000000.0,1
2018,1,218,1,1,5.0,2,3,11,48000,195000000.0,1
2020,5,212,0,7,5.0,2,3,12,68000,295000000.0,1
2019,10,79,6,8,5.0,1,3,1,400000,565000000.0,1
2015,10,136,6,3,8.0,2,3,0,162,345000000.0,1
2020,4,126,9,7,5.0,1,3,12,30,329000000.0,1
2023,8,90,2,6,5.0,1,3,0,0,700000000.0,1
2022,4,21,6,7,2.0,1,3,12,25900,458000000.0,1
2009,10,136,6,3,8.0,2,3,11,171000,269000000.0,1
2023,2,99,4,6,7.0,1,2,1,0,1099000000.0,1
2018,4,21,6,7,5.0,2,3,12,86000,310000000.0,1
2021,10,57,4,7,5.0,1,3,1,11000,1020000000.0,1
2017,1,58,6,6,7.0,1,3,12,36000,450000000.0,1
2018,3,71,6,7,5.0,1,3,11,74000,360000000.0,1
2019,10,257,3,1,5.0,1,3,12,27000,318000000.0,1
2012,10,136,6,3,8.0,2,3,11,141000,296000000.0,1
2020,11,104,1,7,5.0,1,3,2,30,285000000.0,1
1995,3,22,2,7,5.0,2,3,2,121219,10000000.0,1
2023,4,204,6,8,7.0,1,2,12,0,1275000000.0,0
2002,2,97,6,1,5.0,1,3,6,200000,99000000.0,1
2023,11,240,6,6,5.0,1,0,12,0,458000000.0,0
1986,10,148,2,0,4.0,2,2,10,99999,379000000.0,1
2005,10,57,1,8,5.0,1,3,0,85000,105000000.0,1
1999,10,273,2,6,8.0,2,3,2,222222,89000000.0,1
2019,4,21,6,7,5.0,1,3,12,62000,375000000.0,1
2015,1,218,6,1,2.0,2,3,10,68000,105000000.0,1
2008,4,204,0,6,7.0,1,3,1,40,285000000.0,1
2019,5,198,0,3,5.0,2,3,12,68000,415000000.0,1
2015,2,196,4,5,5.0,2,2,12,88000,336000000.0,1
2019,5,198,0,3,5.0,2,3,12,78000,399000000.0,1
2012,10,251,2,7,5.0,1,3,11,73000,310000000.0,1
2021,10,251,6,7,5.0,2,3,1,40000,375000000.0,1
2023,8,269,2,3,7.0,1,3,7,0,698000000.0,0
