iter	MAE
1670	50437126.12
1671	50434503.33
1672	50421765.38
1673	50421485.76
1674	50420429.57
1675	50418780.04
1676	50418144.01
1677	50417569.02
1678	50401146.74
1679	50395785.46
1680	50395207.79
1681	50387878.28
1682	50387414.44
1683	50386322.4
1684	50385346.86
1685	50382804.52
1686	50376388.84
1687	50375050.82
1688	50369410.85
1689	50364594.33
1690	50361913.51
1691	50361419.48
1692	50361133.58
1693	50344150.21
1694	50342400.99
1695	50339166.77
1696	50338683.46
1697	50338179.64
1698	50336074.75
1699	50334899.49
1700	50334078.27
1701	50331147.9
1702	50329250.14
1703	50328908.12
1704	50327807.04
1705	50326454.5
1706	50323256.78
1707	50322674.63
1708	50320182.92
1709	50319215.65
1710	50318241.98
1711	50313291.76
1712	50310877.34
1713	50309113.13
1714	50308793.83
1715	50298589.51
1716	50298002.97
1717	50285338.14
1718	50285222.51
1719	50285039.11
1720	50284241.17
1721	50282405.66
1722	50274705.82
1723	50274125.22
1724	50273487.55
1725	50269329.11
1726	50268934.12
1727	50262934.31
1728	50260257.65
1729	50259315.77
1730	50242651.04
1731	50242008.63
1732	50241203.3
1733	50240251.03
1734	50236043.56
1735	50235033.27
1736	50232907.66
1737	50232047.48
1738	50229991.29
1739	50229722.51
1740	50229116.68
1741	50220579.17
1742	50217954.57
1743	50210992.59
1744	50210274.53
1745	50204723.29
1746	50202963.4
1747	50193588.86
1748	50193035.62
1749	50192455.96
1750	50182634.44
1751	50179693.5
1752	50178727.69
1753	50163878.63
1754	50161117.12
1755	50159346.15
1756	50157089.5
1757	50147983.66
1758	50145046.12
1759	50143209.36
1760	50135189.21
1761	50132401.62
1762	50129841.64
1763	50127219.18
1764	50125816.97
1765	50123180.1
1766	50121020.17
1767	50118631.06
1768	50117632.72
1769	50115194.51
1770	50112997.34
1771	50112263.68
1772	50106093.77
1773	50105389.9
1774	50087058.91
1775	50082231.47
1776	50081755.6
1777	50075195.98
1778	50061041.29
1779	50060015.99
1780	50059662.26
1781	50058789.57
1782	50055971.65
1783	50055280.82
1784	50054585.99
1785	50053937.18
1786	50053500.83
1787	50053146
1788	50048022.28
1789	50047492.68
1790	50036869.85
1791	50035314.59
1792	50035179.11
1793	50031478.09
1794	50031030.45
1795	50030440.14
1796	50029787.36
1797	50029601.93
1798	50028612.65
1799	50022921
1800	50021459.43
1801	50021020.03
1802	50020012.44
1803	50017951.94
1804	50017201.02
1805	50013830.07
1806	50013333.34
1807	50011711.89
1808	50009687.52
1809	50006660.48
1810	50005171.76
1811	50004842.78
1812	49879497.11
1813	49878236.49
1814	49877837.9
1815	49873691.38
1816	49871196.69
1817	49870459.97
1818	49870219.38
1819	49869343.03
1820	49868183.92
1821	49867811.99
1822	49867625.51
1823	49866177.18
1824	49856068.54
1825	49855627.08
1826	49854735.94
1827	49853454.49
1828	49851373.71
1829	49849538.49
1830	49848940.67
1831	49848361.15
1832	49839613.15
1833	49838571.77
1834	49837896.98
1835	49836424.43
1836	49834325.09
1837	49833775.84
1838	49830334.45
1839	49827357.41
1840	49824713.84
1841	49824212.53
1842	49821381.02
1843	49817939.98
1844	49817210.11
1845	49816895.55
1846	49815656.16
1847	49812430.06
1848	49812214.97
1849	49804478.65
1850	49804123.71
1851	49803745.02
1852	49801578.95
1853	49801051.04
1854	49799953.94
1855	49799267.45
1856	49798124.65
1857	49796883.61
1858	49794068.02
1859	49793615.17
1860	49793354.51
1861	49793155.56
1862	49790822.78
1863	49790331.76
1864	49788654.62
1865	49787155.57
1866	49785986.33
1867	49759114.76
1868	49758511.3
1869	49757790.05
1870	49757421.11
1871	49756035
1872	49749487.84
1873	49749239.61
1874	49749166.25
1875	49748313.51
1876	49745808.44
1877	49744682.69
1878	49744493.12
1879	49743574.69
1880	49741428.77
1881	49740528.44
1882	49737984.02
1883	49734400.42
1884	49733067
1885	49730173.65
1886	49729710.69
1887	49728348.51
1888	49727496.97
1889	49723441.38
1890	49720351.97
1891	49719879.85
1892	49711937.05
1893	49711365.2
1894	49710334.24
1895	49709687.3
1896	49707742.95
1897	49707551.85
1898	49707225.45
1899	49697783.28
1900	49697325.16
1901	49697037.18
1902	49696350.55
1903	49671237.59
1904	49667890.69
1905	49667647.03
1906	49656616.78
1907	49655620.48
1908	49654925.08
1909	49653804.5
1910	49648631.22
1911	49635538.79
1912	49635028.27
1913	49631998.94
1914	49628584.97
1915	49625182.01
1916	49623959.02
1917	49621555.71
1918	49620727.17
1919	49619335.03
1920	49617810.57
1921	49615186.33
1922	49613934.46
1923	49611752.37
1924	49609772.95
1925	49609602.92
1926	49593732.83
1927	49583165.18
1928	49582569.1
1929	49581406.48
1930	49580006.37
1931	49579751.25
1932	49579327.59
1933	49576206.25
1934	49576091.16
1935	49574864.75
1936	49574550.37
1937	49573091.14
1938	49572949.15
1939	49572794.18
1940	49572637.32
1941	49571907.26
1942	49570389.09
1943	49569707.6
1944	49565192.2
1945	49564054.77
1946	49562358.97
1947	49561713.79
1948	49561571.94
1949	49558833.17
1950	49558395.69
1951	49557992.96
1952	49557348.4
1953	49554617.66
1954	49554217.92
1955	49553226.89
1956	49552712.76
1957	49552024.66
1958	49551937.31
1959	49551282.65
1960	49550881.88
1961	49548627.06
1962	49547115.21
1963	49545734.73
1964	49545202.06
1965	49452395.94
1966	49451821.76
1967	49450972.74
1968	49450539.43
1969	49448755.46
1970	49446318.76
1971	49443883.98
1972	49441142.01
1973	49440451.25
1974	49438489.56
1975	49438425.83
1976	49432509.61
1977	49430109.99
1978	49429693.5
1979	49425384.62
1980	49424903.78
1981	49420929.82
1982	49420712.71
1983	49419082.62
1984	49415154.14
1985	49411267.34
1986	49406169.42
1987	49406020.82
1988	49405836.73
1989	49405467
1990	49405017.85
1991	49403689.38
1992	49403469.82
1993	49403044.31
1994	49401775.59
1995	49400141.1
1996	49399905.09
1997	49398892.93
1998	49397464.05
1999	49389008.22
2000	49388195.23
2001	49386984.79
2002	49385971.57
2003	49383973.74
2004	49383098.41
2005	49380687.63
2006	49380609.81
2007	49379810.49
2008	49378654.7
2009	49377884.31
2010	49374445.73
2011	49374336.41
2012	49372215.94
2013	49371989.43
2014	49371334.36
2015	49370034.07
2016	49327581.42
2017	49323623.89
2018	49321986.24
2019	49321017.09
2020	49320940.01
2021	49320318.61
2022	49319785.95
2023	49319184.55
2024	49318378.98
2025	49305058.05
2026	49302124.66
2027	49300308.21
2028	49299142.63
2029	49294615.48
2030	49291315.06
2031	49289932.5
2032	49288583.64
2033	49288210.01
2034	49287782.7
2035	49286219.16
2036	49284053.28
2037	49283123.85
2038	49282687.63
2039	49272841.52
2040	49270949.93
2041	49270806.15
2042	49270609.28
2043	49269939.65
2044	49268288.11
2045	49267884.19
2046	49257619.4
2047	49206199.27
2048	49201731.54
2049	49197468.31
2050	49196743.89
2051	49195513.04
2052	49194577.36
2053	49193848.23
2054	49191798.63
2055	49189523.98
2056	49188849.38
2057	49183407
2058	49179592.54
2059	49179060.55
2060	49178594.53
2061	49176213.55
2062	49171338.04
2063	49169196.41
2064	49168786.51
2065	49161506.48
2066	49161150.94
2067	49160973.21
2068	49160528.23
2069	49158527.71
2070	49158257.84
2071	49155971.37
2072	49153309.61
2073	49152820.33
2074	49152753.07
2075	49151962.32
2076	49150285.19
2077	49149836.45
2078	49149397.35
2079	49148485.63
2080	49148222.06
2081	49148000.14
2082	49146177.2
2083	49144888.91
2084	49144797.77
2085	49144496.5
2086	49142549.58
2087	49141169.79
2088	49132265.47
2089	49131795.49
2090	49131609.07
2091	49130959.67
2092	49129381.9
2093	49127972.45
2094	49126267.06
2095	49124873.61
2096	49124396.2
2097	49119828.14
2098	49114843.32
2099	49113595.86
2100	49113254.75
2101	49109244.73
2102	49106600.36
2103	49105191.08
2104	49104814.56
2105	49099784.57
2106	49089249.2
2107	49088141.52
2108	49087860.53
2109	49087683.74
2110	49087324.74
2111	49086158.19
2112	49085654.52
2113	49083759.76
2114	49083054.66
2115	49082052.5
2116	49081846.3
2117	49081709.8
2118	49080877.39
2119	49080306.13
2120	49079344.56
2121	49076841.04
2122	49075834.26
2123	49075281.34
2124	49074857.67
2125	49074159.49
2126	49068442.46
2127	49068351.23
2128	49064131.45
2129	49063636.42
2130	49057600.35
2131	49057543.58
2132	49057155.79
2133	49056933.05
2134	49056758.6
2135	49056460.73
2136	49055962.93
2137	49055313.63
2138	49054287.34
2139	49050227.8
2140	49049249.15
2141	49029006.18
2142	49027621.5
2143	49026850.92
2144	49026336.01
2145	49025905.18
2146	49008007.47
2147	49007732.47
2148	49007384.19
2149	49006679.32
2150	49004959.89
2151	49004025.03
2152	49002379.83
2153	49001530.52
2154	48998723.73
2155	48997445.26
2156	48996990.86
2157	48995426.2
2158	48992968.14
2159	48991854.31
2160	48991704.78
2161	48991598.75
2162	48991468.39
2163	48991245.92
2164	48990103.84
2165	48989717.23
2166	48989422.87
2167	48989117.74
2168	48981700.87
2169	48979321.9
2170	48977971.04
2171	48977584.95
2172	48976596.75
2173	48976497.98
2174	48973311.74
2175	48972881.48
2176	48972687.06
2177	48972206.99
2178	48972081.53
2179	48971755.23
2180	48970838.93
2181	48969825.25
2182	48968931.53
2183	48968747.94
2184	48968425.93
2185	48967922.42
2186	48965160.42
2187	48962267.56
2188	48961970.87
2189	48960357.15
2190	48959544.2
2191	48957225.3
2192	48956939.76
2193	48956782.83
2194	48955451.09
2195	48953508.97
2196	48953371.79
2197	48952586.66
2198	48952259.29
2199	48951637.37
2200	48950967.24
2201	48950716.28
2202	48950344.78
2203	48950058.45
2204	48948416.37
2205	48945977.5
2206	48945793.9
2207	48944128.11
2208	48942083.52
2209	48942002.47
2210	48940083.75
2211	48938743.95
2212	48931911.24
2213	48927779.26
2214	48925915.23
2215	48925291.45
2216	48924882.59
2217	48924529.24
2218	48924481.88
2219	48922530.74
2220	48922115.5
2221	48921428.01
2222	48913588
2223	48912946.4
2224	48912494.76
2225	48912330.34
2226	48911876.78
2227	48904370.97
2228	48903011.39
2229	48902540.21
2230	48902068.18
2231	48901046.8
2232	48900670.52
2233	48900435.96
2234	48899412.85
2235	48898613.1
2236	48896726.69
2237	48895583.94
2238	48891934.84
2239	48883846.89
2240	48882899.98
2241	48882749.54
2242	48882625.71
2243	48882114.93
2244	48882076.18
2245	48881650.07
2246	48881532.44
2247	48879332.83
2248	48877252.7
2249	48876734.96
2250	48876508.13
2251	48874132.48
2252	48873940.69
2253	48873874.26
2254	48870700.72
2255	48870406.78
2256	48870111.86
2257	48869938.24
2258	48869714.66
2259	48869221.5
2260	48865840.35
2261	48865748.93
2262	48865627.28
2263	48859888.76
2264	48859558.65
2265	48857313.46
2266	48849923.39
2267	48849510.89
2268	48848747.61
2269	48848364.69
2270	48848284.64
2271	48848074.84
2272	48847478.05
2273	48845257.88
2274	48844319.77
2275	48841629.58
2276	48839809
2277	48838622.15
2278	48837292.1
2279	48837131.95
2280	48835443.72
2281	48835249.26
2282	48834765.25
2283	48833469.54
2284	48827560.84
2285	48827184.99
2286	48826615.89
2287	48823999.06
2288	48819656.65
2289	48817314.74
2290	48817041.11
2291	48810051.43
2292	48809708.29
2293	48805753.25
2294	48804754.37
2295	48802081.96
2296	48801814.18
2297	48801564.12
2298	48801299.58
2299	48801042.68
2300	48800456.57
2301	48800237.05
2302	48800014.39
2303	48796444.56
2304	48796017.02
2305	48794585.87
2306	48793856.3
2307	48792382.29
2308	48792015.45
2309	48788607.83
2310	48785145.51
2311	48780045.28
2312	48779820.54
2313	48779784.76
2314	48779559.61
2315	48779469.39
2316	48779117.97
2317	48779064.13
2318	48776647.9
2319	48776413.91
2320	48776192.72
2321	48775332.48
2322	48774727.22
2323	48767603.21
2324	48767509.68
2325	48766505.38
2326	48766405.32
2327	48765278.19
2328	48764833.73
2329	48763543.38
2330	48758038.68
2331	48756853.8
2332	48756673.04
2333	48755982.31
2334	48751360.89
2335	48750118.25
2336	48745681.89
2337	48742928.89
2338	48742401.97
2339	48737808.47
2340	48737243.84
2341	48736363.75
2342	48733382.81
2343	48733051.07
2344	48731994.01
2345	48719402.65
2346	48719122.84
2347	48711737.54
2348	48711262.89
2349	48710484.58
2350	48703987.73
2351	48702092.63
2352	48700656.89
2353	48694648.28
2354	48678263.65
2355	48677890.13
2356	48677762.68
2357	48677651.77
2358	48677002.14
2359	48676583.57
2360	48676196.71
2361	48676065.6
2362	48675827.18
2363	48675120.12
2364	48674713.16
2365	48674445.76
2366	48664626.06
2367	48657335.18
2368	48655282.89
2369	48654463.47
2370	48653125.82
2371	48652404.87
2372	48651485.2
2373	48649395.87
2374	48648692.88
2375	48648439.07
2376	48648276.53
2377	48647711.64
2378	48647505.96
2379	48646461.31
2380	48645416.21
2381	48644984.8
2382	48644678.1
2383	48644595.42
2384	48643541.16
2385	48642849.04
2386	48641875.83
2387	48640840.4
2388	48639804.47
2389	48639171.91
2390	48635964.4
2391	48601500.77
2392	48597579.47
2393	48596697.61
2394	48596530.82
2395	48595953.65
2396	48595669.43
2397	48594744.48
2398	48593744.32
2399	48593046.43
2400	48592501.63
2401	48591668.41
2402	48591532.96
2403	48590696.54
2404	48589519.8
2405	48589458.42
2406	48588682.59
2407	48588501.13
2408	48588364.81
2409	48586646.14
2410	48584144.04
2411	48583620.82
2412	48583267.47
2413	48582872.61
2414	48582552.27
2415	48582211.09
2416	48580213.98
2417	48576256
2418	48574122.24
2419	48574008.11
2420	48573758.46
2421	48573402.03
2422	48572802.49
2423	48571817.65
2424	48571627.68
2425	48570808.88
2426	48567576.25
2427	48566554.9
2428	48563949.54
2429	48563848.7
2430	48553779.42
2431	48552456.36
2432	48552171.79
2433	48550946.57
2434	48550051.15
2435	48547685.87
2436	48545160.5
2437	48539922.6
2438	48535736.89
2439	48533859.45
2440	48532057.53
2441	48527828.75
2442	48527157.04
2443	48526588.56
2444	48525685.43
2445	48525484.78
2446	48525015.72
2447	48524792.53
2448	48522074.15
2449	48520366.3
2450	48518740.74
2451	48518469.17
2452	48517810.09
2453	48516304.43
2454	48515878.89
2455	48515567.39
2456	48515226.47
2457	48513379.45
2458	48511568.39
2459	48511310.64
2460	48510794.84
2461	48506849.89
2462	48505468.77
2463	48504155.82
2464	48503552.53
2465	48503259.72
2466	48502467.01
2467	48502349.56
2468	48501616.4
2469	48501539.12
2470	48501147.72
2471	48499707.1
2472	48490486.36
2473	48490273.22
2474	48487185.84
2475	48477981.03
2476	48477428.86
2477	48475709.47
2478	48469201.97
2479	48462892.73
2480	48459725.89
2481	48459195.37
2482	48459057.98
2483	48458397.26
2484	48457710.28
2485	48457316.22
2486	48456504.95
2487	48455643.41
2488	48455515.92
2489	48454942.67
2490	48444924.05
2491	48444747.26
2492	48444154.6
2493	48443435.4
2494	48425419.74
2495	48425181.3
2496	48418202.39
2497	48413189.95
2498	48411940.91
2499	48411887.73
2500	48411061.41
2501	48410615.5
2502	48408666.71
2503	48408539.75
2504	48408231.53
2505	48407668.21
2506	48406712.88
2507	48406657.06
2508	48406164.37
2509	48403027.93
2510	48402781.97
2511	48402115.83
2512	48401962.79
2513	48399406.51
2514	48396804.09
2515	48393546.55
2516	48378466.1
2517	48377431.43
2518	48376057.36
2519	48375095.5
2520	48374364.73
2521	48373789.26
2522	48373731.56
2523	48373175.71
2524	48371937.18
2525	48370046.9
2526	48368838.2
2527	48367534.56
2528	48363936.91
2529	48361728.27
2530	48357224.2
2531	48354230.02
2532	48314115.59
2533	48305697
2534	48305188.64
2535	48304017.94
2536	48303832.91
2537	48301710.51
2538	48293339.88
2539	48292983.69
2540	48288189.98
2541	48287544.52
2542	48282309.06
2543	48281833.81
2544	48281367.26
2545	48279178.32
2546	48278755.53
2547	48278324.9
2548	48277861.92
2549	48277655.16
2550	48277414.81
2551	48273494.77
2552	48273429.88
2553	48273334.56
2554	48272908.8
2555	48270886.03
2556	48267015.98
2557	48265769.72
2558	48265515.82
2559	48264591.63
2560	48263618.29
2561	48261561.95
2562	48261393.92
2563	48260791.33
2564	48260656.81
2565	48260081.22
2566	48259988.04
2567	48255546.27
2568	48255093.31
2569	48254365.41
2570	48253776.09
2571	48253668.47
2572	48253444.71
2573	48253354.23
2574	48248693.02
2575	48248401.09
2576	48246641.53
2577	48240326
2578	48234493.39
2579	48233691.86
2580	48232181.9
2581	48231996.67
2582	48231557.88
2583	48229696.65
2584	48229552.63
2585	48228769.13
2586	48228485.53
2587	48226349.03
2588	48221296.55
2589	48211301.08
2590	48209650.74
2591	48209496.7
2592	48209014.49
2593	48207808.24
2594	48207288.87
2595	48206469.99
2596	48206115.4
2597	48204578.44
2598	48203547.55
2599	48203289.69
2600	48202601.57
2601	48202277.33
2602	48201545.38
2603	48200693.32
2604	48200633.91
2605	48198848.46
2606	48195375.45
2607	48190806.16
2608	48190396.01
2609	48189065.79
2610	48188824.93
2611	48187202.54
2612	48183946.64
2613	48183792.35
2614	48183300.23
2615	48182736.68
2616	48181051.75
2617	48180955.54
2618	48178720.84
2619	48177622.72
2620	48173851.66
2621	48173758.5
2622	48172815.82
2623	48172428.32
2624	48165696.58
2625	48161328.03
2626	48160420.58
2627	48109671.52
2628	48105717.06
2629	48105411.48
2630	48105247.65
2631	48104288.1
2632	48102135.08
2633	48101542.28
2634	48100952.1
2635	48091950.08
2636	48087219.76
2637	48087051.89
2638	48085296.31
2639	48084851.45
2640	48082891.81
2641	48080266.87
2642	48079798.73
2643	48079306.57
2644	48076870.23
2645	48076101.86
2646	48075556.72
2647	48074252.84
2648	48066593.23
2649	48066382.2
2650	48066182.65
2651	48066011.02
2652	48062798.11
2653	48059710.01
2654	48059350.87
2655	48055844.54
2656	48055085.05
2657	48054840.58
2658	48054086.93
2659	48051365.65
2660	48050856.01
2661	48048414.27
2662	48048271.23
2663	48043295.34
2664	48041059.62
2665	48040802
2666	48040365.76
2667	48039710.63
2668	48039397.43
2669	48039227.97
2670	48038484.24
2671	48037972.83
2672	48037896.24
2673	48037657.48
2674	48037207.03
2675	48037065.81
2676	48034432.38
2677	48033286.01
2678	48033153.91
2679	48032361.28
2680	48030306.16
2681	48029732.21
2682	48029384.2
2683	48026898.03
2684	48025303.91
2685	48024731.06
2686	48024626.89
2687	48023898.28
2688	48023496.34
2689	48023172.29
2690	48021857.5
2691	48019302.37
2692	48018674.28
2693	48017543.46
2694	48017286.44
2695	48017096.44
2696	48016557.88
2697	48016367.16
2698	48014970.07
2699	48013443.85
2700	48007262.99
2701	48007084.32
2702	48004977.15
2703	48004170.85
2704	48003844.21
2705	48002255.07
2706	48001228.88
2707	48000733.96
2708	48000387.52
2709	48000150.17
2710	47999930.23
2711	47999678.31
2712	47999197.89
2713	47998755.5
2714	47998467.24
2715	47995829.84
2716	47994709.95
2717	47993753.31
2718	47989330.03
2719	47988321.96
2720	47987141.77
2721	47985403.6
2722	47985138.08
2723	47981672.82
2724	47980794.93
2725	47980301.65
2726	47980138.42
2727	47881895.89
2728	47881629.36
2729	47881086.63
2730	47880702.47
2731	47879718.5
